=== qwen / eo ===
loading Qwen2.5-7B-Instruct (Q4_K_M) ...
loaded in 7.3s
81 clauses  model=qwen  scheme=eo
[1/81]  19.1s  avg= 19.1s  ok=1/1  eta= 25.4min  id=6c70c05d
[60/81]  13.9s  avg= 14.4s  ok=58/60  eta=  5.0min  id=65e6cfee
[61/81]  15.0s  avg= 14.4s  ok=59/61  eta=  4.8min  id=8b21c9f1
[62/81]  14.7s  avg= 14.4s  ok=60/62  eta=  4.6min  id=4ed06393
[63/81]  13.7s  avg= 14.4s  ok=61/63  eta=  4.3min  id=b731d69f
[64/81]  13.7s  avg= 14.4s  ok=62/64  eta=  4.1min  id=e77c2c0a
[65/81]  14.0s  avg= 14.3s  ok=63/65  eta=  3.8min  id=9836b4c5
[66/81]  14.1s  avg= 14.3s  ok=64/66  eta=  3.6min  id=e748ffff
[67/81]  14.5s  avg= 14.3s  ok=65/67  eta=  3.3min  id=8436f36e
[68/81]  13.9s  avg= 14.3s  ok=66/68  eta=  3.1min  id=88fd1ad2
[69/81]  14.1s  avg= 14.3s  ok=67/69  eta=  2.9min  id=b260db45
[70/81]  14.0s  avg= 14.3s  ok=68/70  eta=  2.6min  id=9803dd21
[71/81]  14.0s  avg= 14.3s  ok=69/71  eta=  2.4min  id=30d69ed8
[72/81]  14.4s  avg= 14.3s  ok=70/72  eta=  2.1min  id=12073c5c
[73/81]  14.7s  avg= 14.3s  ok=71/73  eta=  1.9min  id=56c4ad27
[74/81]  14.8s  avg= 14.3s  ok=72/74  eta=  1.7min  id=ebaa1e16
[75/81]  15.2s  avg= 14.4s  ok=73/75  eta=  1.4min  id=16e8253e
[76/81]  13.9s  avg= 14.3s  ok=74/76  eta=  1.2min  id=a19ee40d
[77/81]  14.0s  avg= 14.3s  ok=75/77  eta=  1.0min  id=b864e123
[78/81]  13.8s  avg= 14.3s  ok=76/78  eta=  0.7min  id=110e0229
[79/81]  14.6s  avg= 14.3s  ok=76/79  eta=  0.5min  id=f4beaedd
[80/81]  13.9s  avg= 14.3s  ok=77/80  eta=  0.2min  id=99418d10
[81/81]  14.5s  avg= 14.3s  ok=78/81  eta=  0.0min  id=9e5c7160

done. 78 parsed, 3 failed (3.7% parse failure). avg 14.3s/clause. wrote ../results/mistral_eo.jsonl
=== mistral / vendler ===
loading Mistral-7B-Instruct-v0.3 (Q4_K_M) ...
loaded in 4.9s
81 clauses  model=mistral  scheme=vendler
[1/81]   7.4s  avg=  7.4s  ok=1/1  eta=  9.9min  id=6c70c05d
[2/81]   6.4s  avg=  6.9s  ok=2/2  eta=  9.1min  id=90198b2f
[3/81]   5.9s  avg=  6.6s  ok=3/3  eta=  8.6min  id=12f07fb3
[4/81]   5.8s  avg=  6.4s  ok=4/4  eta=  8.2min  id=85fbe1ef
[5/81]   5.9s  avg=  6.3s  ok=5/5  eta=  8.0min  id=919e8c64
[6/81]   5.9s  avg=  6.2s  ok=6/6  eta=  7.8min  id=f1d27d11
[7/81]   6.1s  avg=  6.2s  ok=7/7  eta=  7.7min  id=854eba63
[8/81]   7.7s  avg=  6.4s  ok=8/8  eta=  7.8min  id=d6504b6b
[9/81]   7.9s  avg=  6.6s  ok=9/9  eta=  7.9min  id=ba68cdb6
[10/81]   6.0s  avg=  6.5s  ok=10/10  eta=  7.7min  id=9affec9a
[11/81]   6.1s  avg=  6.5s  ok=11/11  eta=  7.5min  id=b1485f9d
[12/81]   6.3s  avg=  6.5s  ok=12/12  eta=  7.4min  id=36da9597
[13/81]   6.0s  avg=  6.4s  ok=13/13  eta=  7.3min  id=e61e6b32
[14/81]   6.2s  avg=  6.4s  ok=14/14  eta=  7.2min  id=254ae6a0
[15/81]   6.7s  avg=  6.4s  ok=15/15  eta=  7.1min  id=cc1a7762
[16/81]   6.0s  avg=  6.4s  ok=16/16  eta=  6.9min  id=d5b5dbb9
[17/81]   6.1s  avg=  6.4s  ok=17/17  eta=  6.8min  id=dad1381f
[18/81]   6.1s  avg=  6.4s  ok=18/18  eta=  6.7min  id=3257b1ba
[19/81]   5.9s  avg=  6.3s  ok=19/19  eta=  6.6min  id=3f7337d0
[20/81]   6.1s  avg=  6.3s  ok=20/20  eta=  6.4min  id=53e07303
[21/81]   6.2s  avg=  6.3s  ok=21/21  eta=  6.3min  id=8d6dc531
[22/81]   6.1s  avg=  6.3s  ok=22/22  eta=  6.2min  id=8c22824f
[23/81]   6.3s  avg=  6.3s  ok=23/23  eta=  6.1min  id=09c28b54
[24/81]   6.3s  avg=  6.3s  ok=24/24  eta=  6.0min  id=0c539d50
[25/81]   5.9s  avg=  6.3s  ok=25/25  eta=  5.9min  id=5c175f9b
[26/81]   8.0s  avg=  6.4s  ok=26/26  eta=  5.8min  id=aa45604e
[27/81]   8.0s  avg=  6.4s  ok=27/27  eta=  5.8min  id=8f30fd87
[28/81]   6.0s  avg=  6.4s  ok=28/28  eta=  5.7min  id=149ee200
[29/81]   6.1s  avg=  6.4s  ok=29/29  eta=  5.5min  id=f611c08f
[30/81]   6.2s  avg=  6.4s  ok=30/30  eta=  5.4min  id=4bc9d48d
[31/81]   6.7s  avg=  6.4s  ok=31/31  eta=  5.3min  id=a0a638e7
[32/81]   6.4s  avg=  6.4s  ok=32/32  eta=  5.2min  id=96f1ca71
[33/81]   6.5s  avg=  6.4s  ok=33/33  eta=  5.1min  id=91b25250
[34/81]   5.9s  avg=  6.4s  ok=34/34  eta=  5.0min  id=fc2be294
[35/81]   7.8s  avg=  6.4s  ok=35/35  eta=  4.9min  id=66eb98e8
[36/81]   6.3s  avg=  6.4s  ok=36/36  eta=  4.8min  id=defff373
[37/81]   7.9s  avg=  6.5s  ok=37/37  eta=  4.7min  id=cb8565e3
[38/81]   6.4s  avg=  6.5s  ok=38/38  eta=  4.6min  id=85050eed
[39/81]   6.1s  avg=  6.5s  ok=39/39  eta=  4.5min  id=230775d0
[40/81]   6.5s  avg=  6.5s  ok=40/40  eta=  4.4min  id=e73d0abb
[41/81]   6.1s  avg=  6.4s  ok=41/41  eta=  4.3min  id=404ced89
[42/81]   7.7s  avg=  6.5s  ok=42/42  eta=  4.2min  id=864599dc
[43/81]   6.3s  avg=  6.5s  ok=43/43  eta=  4.1min  id=01adeba3
[44/81]   6.8s  avg=  6.5s  ok=44/44  eta=  4.0min  id=33d2389b
[45/81]   6.1s  avg=  6.5s  ok=45/45  eta=  3.9min  id=48e3b2dc
[46/81]   6.7s  avg=  6.5s  ok=46/46  eta=  3.8min  id=1099d881
[47/81]   6.7s  avg=  6.5s  ok=47/47  eta=  3.7min  id=8b576093
[48/81]   8.3s  avg=  6.5s  ok=48/48  eta=  3.6min  id=517b0621
[49/81]   6.9s  avg=  6.5s  ok=49/49  eta=  3.5min  id=99d422b9
[50/81]  22.2s  avg=  6.8s  ok=49/50  eta=  3.5min  id=a4549b4f
[51/81]   6.4s  avg=  6.8s  ok=50/51  eta=  3.4min  id=866a15ed
[52/81]   6.1s  avg=  6.8s  ok=51/52  eta=  3.3min  id=6a06ab7d
[53/81]   8.1s  avg=  6.8s  ok=52/53  eta=  3.2min  id=f1c54d9d
[54/81]   6.6s  avg=  6.8s  ok=53/54  eta=  3.1min  id=5510c719
[55/81]   5.9s  avg=  6.8s  ok=54/55  eta=  3.0min  id=bad43436
[56/81]   7.9s  avg=  6.8s  ok=55/56  eta=  2.8min  id=5b72156d
[57/81]   6.2s  avg=  6.8s  ok=56/57  eta=  2.7min  id=4b4d7c63
[58/81]   6.1s  avg=  6.8s  ok=57/58  eta=  2.6min  id=7aaecc5b
[59/81]   5.8s  avg=  6.8s  ok=58/59  eta=  2.5min  id=82c58e4c
[60/81]   6.1s  avg=  6.8s  ok=59/60  eta=  2.4min  id=65e6cfee
[61/81]   6.2s  avg=  6.8s  ok=60/61  eta=  2.3min  id=8b21c9f1
[62/81]   6.9s  avg=  6.8s  ok=61/62  eta=  2.1min  id=4ed06393
[63/81]   6.6s  avg=  6.8s  ok=62/63  eta=  2.0min  id=b731d69f
[64/81]   6.6s  avg=  6.8s  ok=63/64  eta=  1.9min  id=e77c2c0a
[65/81]   6.8s  avg=  6.8s  ok=64/65  eta=  1.8min  id=9836b4c5
[66/81]   6.4s  avg=  6.8s  ok=65/66  eta=  1.7min  id=e748ffff
[67/81]   5.8s  avg=  6.8s  ok=66/67  eta=  1.6min  id=8436f36e
[68/81]   6.0s  avg=  6.7s  ok=67/68  eta=  1.5min  id=88fd1ad2
[69/81]   5.8s  avg=  6.7s  ok=68/69  eta=  1.3min  id=b260db45
[70/81]   5.9s  avg=  6.7s  ok=69/70  eta=  1.2min  id=9803dd21
[71/81]   6.7s  avg=  6.7s  ok=70/71  eta=  1.1min  id=30d69ed8
[72/81]   6.3s  avg=  6.7s  ok=71/72  eta=  1.0min  id=12073c5c
[73/81]   6.2s  avg=  6.7s  ok=72/73  eta=  0.9min  id=56c4ad27
[74/81]   6.8s  avg=  6.7s  ok=73/74  eta=  0.8min  id=ebaa1e16
[75/81]   8.0s  avg=  6.7s  ok=74/75  eta=  0.7min  id=16e8253e
[76/81]   6.3s  avg=  6.7s  ok=75/76  eta=  0.6min  id=a19ee40d
[77/81]   6.6s  avg=  6.7s  ok=76/77  eta=  0.4min  id=b864e123
[78/81]   5.9s  avg=  6.7s  ok=77/78  eta=  0.3min  id=110e0229
[79/81]   6.3s  avg=  6.7s  ok=78/79  eta=  0.2min  id=f4beaedd
[80/81]   6.9s  avg=  6.7s  ok=79/80  eta=  0.1min  id=99418d10
[81/81]   6.2s  avg=  6.7s  ok=80/81  eta=  0.0min  id=9e5c7160

done. 80 parsed, 1 failed (1.2% parse failure). avg 6.7s/clause. wrote ../results/mistral_vendler.jsonl
=== mistral / halliday ===
loading Mistral-7B-Instruct-v0.3 (Q4_K_M) ...
loaded in 3.1s
81 clauses  model=mistral  scheme=halliday
[1/81]   8.2s  avg=  8.2s  ok=1/1  eta= 11.0min  id=6c70c05d
[2/81]   6.4s  avg=  7.3s  ok=2/2  eta=  9.6min  id=90198b2f
[3/81]   6.6s  avg=  7.1s  ok=3/3  eta=  9.2min  id=12f07fb3
[4/81]   6.6s  avg=  7.0s  ok=4/4  eta=  8.9min  id=85fbe1ef
[5/81]   6.4s  avg=  6.8s  ok=5/5  eta=  8.7min  id=919e8c64
[6/81]   6.3s  avg=  6.8s  ok=6/6  eta=  8.4min  id=f1d27d11
[7/81]   6.3s  avg=  6.7s  ok=7/7  eta=  8.3min  id=854eba63
[8/81]   7.8s  avg=  6.8s  ok=8/8  eta=  8.3min  id=d6504b6b
[9/81]   7.8s  avg=  6.9s  ok=9/9  eta=  8.3min  id=ba68cdb6
[10/81]   6.2s  avg=  6.9s  ok=10/10  eta=  8.1min  id=9affec9a
[11/81]   7.9s  avg=  7.0s  ok=11/11  eta=  8.1min  id=b1485f9d
[12/81]   7.9s  avg=  7.0s  ok=12/12  eta=  8.1min  id=36da9597
[13/81]   6.5s  avg=  7.0s  ok=13/13  eta=  7.9min  id=e61e6b32
[14/81]   7.7s  avg=  7.0s  ok=14/14  eta=  7.9min  id=254ae6a0
[15/81]   6.8s  avg=  7.0s  ok=15/15  eta=  7.7min  id=cc1a7762
[16/81]   6.5s  avg=  7.0s  ok=16/16  eta=  7.6min  id=d5b5dbb9
[17/81]   6.8s  avg=  7.0s  ok=17/17  eta=  7.5min  id=dad1381f
[18/81]   9.2s  avg=  7.1s  ok=17/18  eta=  7.5min  id=3257b1ba
[19/81]   7.4s  avg=  7.1s  ok=17/19  eta=  7.4min  id=3f7337d0
[20/81]   6.7s  avg=  7.1s  ok=18/20  eta=  7.2min  id=53e07303
[21/81]   7.6s  avg=  7.1s  ok=19/21  eta=  7.1min  id=8d6dc531
[22/81]   6.1s  avg=  7.1s  ok=20/22  eta=  7.0min  id=8c22824f
[23/81]   7.5s  avg=  7.1s  ok=21/23  eta=  6.9min  id=09c28b54
[24/81]   6.7s  avg=  7.1s  ok=22/24  eta=  6.7min  id=0c539d50
[25/81]   6.7s  avg=  7.1s  ok=23/25  eta=  6.6min  id=5c175f9b
[26/81]   8.8s  avg=  7.1s  ok=24/26  eta=  6.5min  id=aa45604e
[27/81]   7.8s  avg=  7.2s  ok=25/27  eta=  6.4min  id=8f30fd87
[28/81]   6.7s  avg=  7.1s  ok=26/28  eta=  6.3min  id=149ee200
[29/81]   6.4s  avg=  7.1s  ok=27/29  eta=  6.2min  id=f611c08f
[30/81]   7.7s  avg=  7.1s  ok=28/30  eta=  6.1min  id=4bc9d48d
[31/81]   7.1s  avg=  7.1s  ok=29/31  eta=  5.9min  id=a0a638e7
[32/81]   6.4s  avg=  7.1s  ok=30/32  eta=  5.8min  id=96f1ca71
[33/81]   6.9s  avg=  7.1s  ok=31/33  eta=  5.7min  id=91b25250
[34/81]   6.5s  avg=  7.1s  ok=32/34  eta=  5.5min  id=fc2be294
[35/81]   8.3s  avg=  7.1s  ok=33/35  eta=  5.5min  id=66eb98e8
[36/81]   8.0s  avg=  7.1s  ok=34/36  eta=  5.4min  id=defff373
[37/81]   7.9s  avg=  7.2s  ok=35/37  eta=  5.3min  id=cb8565e3
[38/81]   7.6s  avg=  7.2s  ok=36/38  eta=  5.1min  id=85050eed
[39/81]   8.1s  avg=  7.2s  ok=37/39  eta=  5.0min  id=230775d0
[40/81]   6.5s  avg=  7.2s  ok=38/40  eta=  4.9min  id=e73d0abb
[41/81]   6.1s  avg=  7.2s  ok=39/41  eta=  4.8min  id=404ced89
[42/81]   8.0s  avg=  7.2s  ok=40/42  eta=  4.7min  id=864599dc
[43/81]   7.1s  avg=  7.2s  ok=40/43  eta=  4.5min  id=01adeba3
[44/81]   7.0s  avg=  7.2s  ok=40/44  eta=  4.4min  id=33d2389b
[45/81]   6.5s  avg=  7.2s  ok=41/45  eta=  4.3min  id=48e3b2dc
[46/81]   8.0s  avg=  7.2s  ok=42/46  eta=  4.2min  id=1099d881
[47/81]   7.8s  avg=  7.2s  ok=43/47  eta=  4.1min  id=8b576093
[48/81]   8.7s  avg=  7.2s  ok=44/48  eta=  4.0min  id=517b0621
[49/81]   6.8s  avg=  7.2s  ok=45/49  eta=  3.8min  id=99d422b9
[50/81]   6.5s  avg=  7.2s  ok=46/50  eta=  3.7min  id=a4549b4f
[51/81]   6.5s  avg=  7.2s  ok=47/51  eta=  3.6min  id=866a15ed
[52/81]   7.0s  avg=  7.2s  ok=48/52  eta=  3.5min  id=6a06ab7d
[53/81]   9.0s  avg=  7.2s  ok=49/53  eta=  3.4min  id=f1c54d9d
[54/81]   7.8s  avg=  7.2s  ok=50/54  eta=  3.3min  id=5510c719
[55/81]   6.6s  avg=  7.2s  ok=51/55  eta=  3.1min  id=bad43436
[56/81]   8.1s  avg=  7.2s  ok=52/56  eta=  3.0min  id=5b72156d
[57/81]   7.7s  avg=  7.2s  ok=53/57  eta=  2.9min  id=4b4d7c63
[58/81]   6.6s  avg=  7.2s  ok=54/58  eta=  2.8min  id=7aaecc5b
[59/81]   6.5s  avg=  7.2s  ok=55/59  eta=  2.6min  id=82c58e4c
[60/81]   6.8s  avg=  7.2s  ok=56/60  eta=  2.5min  id=65e6cfee
[61/81]   7.6s  avg=  7.2s  ok=57/61  eta=  2.4min  id=8b21c9f1
[62/81]   7.6s  avg=  7.2s  ok=58/62  eta=  2.3min  id=4ed06393
[63/81]   6.6s  avg=  7.2s  ok=59/63  eta=  2.2min  id=b731d69f
[64/81]   6.2s  avg=  7.2s  ok=60/64  eta=  2.0min  id=e77c2c0a
[65/81]   7.6s  avg=  7.2s  ok=61/65  eta=  1.9min  id=9836b4c5
[66/81]   7.7s  avg=  7.2s  ok=62/66  eta=  1.8min  id=e748ffff
[67/81]   7.6s  avg=  7.2s  ok=62/67  eta=  1.7min  id=8436f36e
[68/81]   6.2s  avg=  7.2s  ok=63/68  eta=  1.6min  id=88fd1ad2
[69/81]   5.8s  avg=  7.2s  ok=64/69  eta=  1.4min  id=b260db45
[70/81]   6.0s  avg=  7.2s  ok=65/70  eta=  1.3min  id=9803dd21
[71/81]   6.3s  avg=  7.1s  ok=66/71  eta=  1.2min  id=30d69ed8
[72/81]   6.5s  avg=  7.1s  ok=67/72  eta=  1.1min  id=12073c5c
[73/81]   6.8s  avg=  7.1s  ok=68/73  eta=  1.0min  id=56c4ad27
[74/81]   8.3s  avg=  7.1s  ok=68/74  eta=  0.8min  id=ebaa1e16
[75/81]   8.1s  avg=  7.2s  ok=69/75  eta=  0.7min  id=16e8253e
[76/81]   7.7s  avg=  7.2s  ok=70/76  eta=  0.6min  id=a19ee40d
[77/81]   6.6s  avg=  7.2s  ok=71/77  eta=  0.5min  id=b864e123
[78/81]   6.4s  avg=  7.2s  ok=72/78  eta=  0.4min  id=110e0229
[79/81]   6.5s  avg=  7.1s  ok=73/79  eta=  0.2min  id=f4beaedd
[80/81]   6.8s  avg=  7.1s  ok=74/80  eta=  0.1min  id=99418d10
[81/81]   6.2s  avg=  7.1s  ok=75/81  eta=  0.0min  id=9e5c7160

done. 75 parsed, 6 failed (7.4% parse failure). avg 7.1s/clause. wrote ../results/mistral_halliday.jsonl
=== mistral done ===
